constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
F1_01015,brain/functions/f1/mechanisms/mpg/extraction.py,23,_INHARM,5,module-assign,C,"Structural R³/H³ feature index alias '_INHARM'=5 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01016,brain/functions/f1/mechanisms/mpg/extraction.py,24,_AMPLITUDE,7,module-assign,C,"Structural R³/H³ feature index alias '_AMPLITUDE'=7 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01017,brain/functions/f1/mechanisms/mpg/extraction.py,25,_ONSET,11,module-assign,C,"Structural R³/H³ feature index alias '_ONSET'=11 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01018,brain/functions/f1/mechanisms/mpg/extraction.py,26,_SHARPNESS,13,module-assign,C,"Structural R³/H³ feature index alias '_SHARPNESS'=13 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01019,brain/functions/f1/mechanisms/mpg/extraction.py,27,_TONAL,14,module-assign,C,"Structural R³/H³ feature index alias '_TONAL'=14 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01020,brain/functions/f1/mechanisms/mpg/extraction.py,28,_SPECTRAL_FLUX,21,module-assign,C,"Structural R³/H³ feature index alias '_SPECTRAL_FLUX'=21 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01021,brain/functions/f1/mechanisms/mpg/extraction.py,29,_PITCH_HEIGHT,37,module-assign,C,"Structural R³/H³ feature index alias '_PITCH_HEIGHT'=37 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01022,brain/functions/f1/mechanisms/mpg/extraction.py,30,_PITCH_SAL,39,module-assign,C,"Structural R³/H³ feature index alias '_PITCH_SAL'=39 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01023,brain/functions/f1/mechanisms/mpg/extraction.py,33,_EPS,1e-06,module-assign,E,"Numerical-stability epsilon '_EPS'=1e-06 (E1 sub-category); engine-chosen tolerance to prevent division-by-zero, not a literature value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01024,brain/functions/f1/mechanisms/mpg/extraction.py,76,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01025,brain/functions/f1/mechanisms/mpg/extraction.py,76,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01026,brain/functions/f1/mechanisms/mpg/extraction.py,66,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01027,brain/functions/f1/mechanisms/mpg/extraction.py,66,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01028,brain/functions/f1/mechanisms/mpg/extraction.py,83,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01029,brain/functions/f1/mechanisms/mpg/extraction.py,83,h3.arg2,2,call-posarg2,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01030,brain/functions/f1/mechanisms/mpg/extraction.py,83,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01031,brain/functions/f1/mechanisms/mpg/extraction.py,84,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01032,brain/functions/f1/mechanisms/mpg/extraction.py,84,h3.arg2,8,call-posarg2,C,Structural H³/R³ index 8 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01033,brain/functions/f1/mechanisms/mpg/extraction.py,64,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01034,brain/functions/f1/mechanisms/mpg/extraction.py,65,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01035,brain/functions/f1/mechanisms/mpg/extraction.py,65,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01036,brain/functions/f1/mechanisms/mpg/extraction.py,74,h3.arg1,4,call-posarg1,C,Structural H³/R³ index 4 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01037,brain/functions/f1/mechanisms/mpg/extraction.py,74,h3.arg2,8,call-posarg2,C,Structural H³/R³ index 8 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01038,brain/functions/f1/mechanisms/mpg/extraction.py,75,h3.arg1,4,call-posarg1,C,Structural H³/R³ index 4 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01039,brain/functions/f1/mechanisms/mpg/extraction.py,75,h3.arg2,18,call-posarg2,C,Structural H³/R³ index 18 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01040,brain/functions/f1/mechanisms/mpg/extraction.py,75,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01041,brain/functions/f1/mechanisms/mpg/extraction.py,82,h3.arg1,4,call-posarg1,C,Structural H³/R³ index 4 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01042,brain/functions/f1/mechanisms/mpg/extraction.py,82,h3.arg2,18,call-posarg2,C,Structural H³/R³ index 18 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01043,brain/functions/f1/mechanisms/mpg/extraction.py,82,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01044,brain/functions/f1/mechanisms/mpg/extraction.py,69,<expr-L>,4.0,expr-literal,E,Sigmoid slope/gain coefficient (engine-chosen); §7 risk-item 8 — sigmoid wrapper midpoints/slopes are ENGINEERING-CHOICE not literature-derived.,,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01045,brain/functions/f1/mechanisms/mpg/extraction.py,76,<expr-L>,0.15,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01046,brain/functions/f1/mechanisms/mpg/extraction.py,78,<expr-L>,4.0,expr-literal,E,Sigmoid slope/gain coefficient (engine-chosen); §7 risk-item 8 — sigmoid wrapper midpoints/slopes are ENGINEERING-CHOICE not literature-derived.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01047,brain/functions/f1/mechanisms/mpg/extraction.py,84,<expr-L>,0.3,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01048,brain/functions/f1/mechanisms/mpg/extraction.py,86,<expr-L>,4.0,expr-literal,E,Sigmoid slope/gain coefficient (engine-chosen); §7 risk-item 8 — sigmoid wrapper midpoints/slopes are ENGINEERING-CHOICE not literature-derived.,,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01049,brain/functions/f1/mechanisms/mpg/extraction.py,66,<expr-L>,0.2,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01050,brain/functions/f1/mechanisms/mpg/extraction.py,67,<expr-L>,0.25,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01051,brain/functions/f1/mechanisms/mpg/extraction.py,67,<expr-L>,1.0,expr-literal,D,"Identity-form constant used in inversion/clamp operation; encodes mathematical boundary, not author choice.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01052,brain/functions/f1/mechanisms/mpg/extraction.py,69,<expr-R>,0.3,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01053,brain/functions/f1/mechanisms/mpg/extraction.py,74,<expr-L>,0.4,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01054,brain/functions/f1/mechanisms/mpg/extraction.py,75,<expr-L>,0.45,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01055,brain/functions/f1/mechanisms/mpg/extraction.py,78,<expr-R>,0.2,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01056,brain/functions/f1/mechanisms/mpg/extraction.py,82,<expr-L>,0.35,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01057,brain/functions/f1/mechanisms/mpg/extraction.py,83,<expr-L>,0.35,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01058,brain/functions/f1/mechanisms/mpg/extraction.py,86,<expr-R>,0.2,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01059,brain/functions/f1/mechanisms/mpg/extraction.py,64,<expr-L>,0.3,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01060,brain/functions/f1/mechanisms/mpg/extraction.py,65,<expr-L>,0.25,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=mpg scope=module::def compute_extraction
F1_01061,brain/functions/f1/mechanisms/mpg/forecast.py,20,_ONSET,11,module-assign,C,"Structural R³/H³ feature index alias '_ONSET'=11 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01062,brain/functions/f1/mechanisms/mpg/forecast.py,21,_PITCH_HEIGHT,37,module-assign,C,"Structural R³/H³ feature index alias '_PITCH_HEIGHT'=37 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01063,brain/functions/f1/mechanisms/mpg/forecast.py,22,_BEAT_STR,42,module-assign,C,"Structural R³/H³ feature index alias '_BEAT_STR'=42 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module
F1_01064,brain/functions/f1/mechanisms/mpg/forecast.py,64,"(0.3 * h3(_PITCH_HEIGHT, 4, 18, 2) + 0.25 * (1.0 - h3(_ONSET, 16, 14, 2)) + 0.25 * p1 + 0.2 * (1.0 - h3(_BEAT_STR, 3, 14, 2))).clamp.arg0",0.0,call-posarg0,D,"Clamp boundary 0.0 on [0,1] output range — identity-form structural boundary (§6 edge case 6).",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_forecast
F1_01065,brain/functions/f1/mechanisms/mpg/forecast.py,64,"(0.3 * h3(_PITCH_HEIGHT, 4, 18, 2) + 0.25 * (1.0 - h3(_ONSET, 16, 14, 2)) + 0.25 * p1 + 0.2 * (1.0 - h3(_BEAT_STR, 3, 14, 2))).clamp.arg1",1.0,call-posarg1,D,"Clamp boundary 1.0 on [0,1] output range — identity-form structural boundary (§6 edge case 6).",,code-locality,N/A,N/A,HIGH,False,mech=mpg scope=module::def compute_forecast
