constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes,source_agent
A3_01695,brain/functions/f4/mechanisms/pmim/__init__.py,131,_h3.arg2,14,spec-numeric-posarg2,C,"H3DemandSpec horizon=14 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01696,brain/functions/f4/mechanisms/pmim/__init__.py,131,_h3.arg3,1,spec-numeric-posarg3,C,"H3DemandSpec morph=1 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01697,brain/functions/f4/mechanisms/pmim/__init__.py,131,_h3.arg4,0,spec-numeric-posarg4,C,"H3DemandSpec law=0 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01698,brain/functions/f4/mechanisms/pmim/__init__.py,134,_h3.arg2,18,spec-numeric-posarg2,C,"H3DemandSpec horizon=18 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01699,brain/functions/f4/mechanisms/pmim/__init__.py,134,_h3.arg3,13,spec-numeric-posarg3,C,"H3DemandSpec morph=13 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01700,brain/functions/f4/mechanisms/pmim/__init__.py,134,_h3.arg4,0,spec-numeric-posarg4,C,"H3DemandSpec law=0 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01701,brain/functions/f4/mechanisms/pmim/__init__.py,137,_h3.arg2,10,spec-numeric-posarg2,C,"H3DemandSpec horizon=10 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01702,brain/functions/f4/mechanisms/pmim/__init__.py,137,_h3.arg3,0,spec-numeric-posarg3,C,"H3DemandSpec morph=0 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01703,brain/functions/f4/mechanisms/pmim/__init__.py,137,_h3.arg4,2,spec-numeric-posarg4,C,"H3DemandSpec law=2 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01704,brain/functions/f4/mechanisms/pmim/__init__.py,140,_h3.arg2,14,spec-numeric-posarg2,C,"H3DemandSpec horizon=14 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01705,brain/functions/f4/mechanisms/pmim/__init__.py,140,_h3.arg3,14,spec-numeric-posarg3,C,"H3DemandSpec morph=14 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01706,brain/functions/f4/mechanisms/pmim/__init__.py,140,_h3.arg4,0,spec-numeric-posarg4,C,"H3DemandSpec law=0 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01707,brain/functions/f4/mechanisms/pmim/__init__.py,143,_h3.arg2,10,spec-numeric-posarg2,C,"H3DemandSpec horizon=10 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01708,brain/functions/f4/mechanisms/pmim/__init__.py,143,_h3.arg3,0,spec-numeric-posarg3,C,"H3DemandSpec morph=0 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01709,brain/functions/f4/mechanisms/pmim/__init__.py,143,_h3.arg4,2,spec-numeric-posarg4,C,"H3DemandSpec law=2 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01710,brain/functions/f4/mechanisms/pmim/__init__.py,146,_h3.arg2,10,spec-numeric-posarg2,C,"H3DemandSpec horizon=10 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01711,brain/functions/f4/mechanisms/pmim/__init__.py,146,_h3.arg3,0,spec-numeric-posarg3,C,"H3DemandSpec morph=0 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01712,brain/functions/f4/mechanisms/pmim/__init__.py,146,_h3.arg4,2,spec-numeric-posarg4,C,"H3DemandSpec law=2 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01713,brain/functions/f4/mechanisms/pmim/__init__.py,149,_h3.arg2,14,spec-numeric-posarg2,C,"H3DemandSpec horizon=14 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01714,brain/functions/f4/mechanisms/pmim/__init__.py,149,_h3.arg3,18,spec-numeric-posarg3,C,"H3DemandSpec morph=18 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01715,brain/functions/f4/mechanisms/pmim/__init__.py,149,_h3.arg4,0,spec-numeric-posarg4,C,"H3DemandSpec law=0 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01716,brain/functions/f4/mechanisms/pmim/__init__.py,154,_h3.arg2,18,spec-numeric-posarg2,C,"H3DemandSpec horizon=18 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01717,brain/functions/f4/mechanisms/pmim/__init__.py,154,_h3.arg3,18,spec-numeric-posarg3,C,"H3DemandSpec morph=18 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01718,brain/functions/f4/mechanisms/pmim/__init__.py,154,_h3.arg4,0,spec-numeric-posarg4,C,"H3DemandSpec law=0 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01719,brain/functions/f4/mechanisms/pmim/__init__.py,157,_h3.arg2,18,spec-numeric-posarg2,C,"H3DemandSpec horizon=18 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01720,brain/functions/f4/mechanisms/pmim/__init__.py,157,_h3.arg3,19,spec-numeric-posarg3,C,"H3DemandSpec morph=19 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01721,brain/functions/f4/mechanisms/pmim/__init__.py,157,_h3.arg4,0,spec-numeric-posarg4,C,"H3DemandSpec law=0 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01722,brain/functions/f4/mechanisms/pmim/__init__.py,160,_h3.arg2,10,spec-numeric-posarg2,C,"H3DemandSpec horizon=10 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01723,brain/functions/f4/mechanisms/pmim/__init__.py,160,_h3.arg3,0,spec-numeric-posarg3,C,"H3DemandSpec morph=0 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01724,brain/functions/f4/mechanisms/pmim/__init__.py,160,_h3.arg4,2,spec-numeric-posarg4,C,"H3DemandSpec law=2 — T³ law index 0-2 (L0 memory / L1 forward / L2 integration), structural topology of causal-law selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec law index (T³ causal law),3
A3_01725,brain/functions/f4/mechanisms/pmim/__init__.py,211,LayerSpec.arg2,0,spec-numeric-posarg2,C,"H3DemandSpec horizon=0 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01726,brain/functions/f4/mechanisms/pmim/__init__.py,211,LayerSpec.arg3,3,spec-numeric-posarg3,C,"H3DemandSpec morph=3 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01727,brain/functions/f4/mechanisms/pmim/__init__.py,217,LayerSpec.arg2,3,spec-numeric-posarg2,C,"H3DemandSpec horizon=3 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01728,brain/functions/f4/mechanisms/pmim/__init__.py,217,LayerSpec.arg3,6,spec-numeric-posarg3,C,"H3DemandSpec morph=6 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01729,brain/functions/f4/mechanisms/pmim/__init__.py,223,LayerSpec.arg2,6,spec-numeric-posarg2,C,"H3DemandSpec horizon=6 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01730,brain/functions/f4/mechanisms/pmim/__init__.py,223,LayerSpec.arg3,9,spec-numeric-posarg3,C,"H3DemandSpec morph=9 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01731,brain/functions/f4/mechanisms/pmim/__init__.py,229,LayerSpec.arg2,9,spec-numeric-posarg2,C,"H3DemandSpec horizon=9 — T³ horizon index 0-31 (Micro/Meso/Macro/Ultra band), structural topology of temporal demand wiring for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec horizon index (T³ ladder position),3
A3_01732,brain/functions/f4/mechanisms/pmim/__init__.py,229,LayerSpec.arg3,11,spec-numeric-posarg3,C,"H3DemandSpec morph=11 — T³ morph index 0-23 (24-morph dictionary M0…M23), structural topology of temporal operator selection for PMIM",NONE,inspection,N/A,Topology/index per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: H3DemandSpec morph index (T³ operator),3
A3_01733,brain/functions/f4/mechanisms/pmim/__init__.py,308,ModelMetadata.confidence_range,"[0.65, 0.85]",call-kw,E,"Engineering kwarg ModelMetadata.confidence_range=[0.65, 0.85] in PMIM function call — author-chosen operational parameter (clamp/threshold/scale)",NONE,inspection,N/A,Operational kwarg per §2 Category E3/E5,HIGH,FALSE,ENGINEERING-CHOICE: call kwarg,3
A3_01734,brain/functions/f4/mechanisms/pmim/__init__.py,351,output.clamp.arg0,0.0,call-posarg0,D,"Unit-interval clamp bound 0.0 in PMIM — enforces [0,1] output (identity per §2 Category D)",NONE,inspection,N/A,Structural index per context,HIGH,FALSE,IDENTITY-PLACEHOLDER: unit-interval clamp bound,3
A3_01735,brain/functions/f4/mechanisms/pmim/__init__.py,351,output.clamp.arg1,1.0,call-posarg1,D,"Unit-interval clamp bound 1.0 in PMIM — enforces [0,1] output (identity per §2 Category D)",NONE,inspection,N/A,Structural assumption per kind+context,HIGH,FALSE,IDENTITY-PLACEHOLDER: unit-interval clamp bound,3
A3_01736,brain/functions/f4/mechanisms/pmim/__init__.py,257,RegionLink.arg2,0.85,link-weight-posarg2,E,RegionLink weight=0.85 for P0:eran_response↔IFG in PMIM — author-normalized Likert-style edge strength (E4 mixer); literature citation per edge present but no paper publishes per-edge numeric weight (context_brief §7 risk #3),Koelsch,inspection,N/A,Per-edge citation co-located but no per-edge published weight; ENGINEERING-CHOICE per §7 risk #3 + §8 doctrine,HIGH,FALSE,E4 mixer: RegionLink author-Likert weight (citation=Koelsch),3
A3_01737,brain/functions/f4/mechanisms/pmim/__init__.py,260,RegionLink.arg2,0.8,link-weight-posarg2,E,RegionLink weight=0.8 for P1:mmn_response↔STG in PMIM — author-normalized Likert-style edge strength (E4 mixer); literature citation per edge present but no paper publishes per-edge numeric weight (context_brief §7 risk #3),Koelsch,inspection,N/A,Per-edge citation co-located but no per-edge published weight; ENGINEERING-CHOICE per §7 risk #3 + §8 doctrine,HIGH,FALSE,E4 mixer: RegionLink author-Likert weight (citation=Koelsch),3
A3_01738,brain/functions/f4/mechanisms/pmim/__init__.py,263,RegionLink.arg2,0.75,link-weight-posarg2,E,RegionLink weight=0.75 for S2:memory_update↔hippocampus in PMIM — author-normalized Likert-style edge strength (E4 mixer); literature citation per edge present but no paper publishes per-edge numeric weight (context_brief §7 risk #3),Wagner,inspection,N/A,Per-edge citation co-located but no per-edge published weight; ENGINEERING-CHOICE per §7 risk #3 + §8 doctrine,HIGH,FALSE,E4 mixer: RegionLink author-Likert weight (citation=Wagner),3
A3_01739,brain/functions/f4/mechanisms/pmim/__init__.py,266,RegionLink.arg2,0.7,link-weight-posarg2,E,RegionLink weight=0.7 for P2:combined_pred_error↔ACC in PMIM — author-normalized Likert-style edge strength (E4 mixer); literature citation per edge present but no paper publishes per-edge numeric weight (context_brief §7 risk #3),Bonetti,inspection,N/A,Per-edge citation co-located but no per-edge published weight; ENGINEERING-CHOICE per §7 risk #3 + §8 doctrine,HIGH,FALSE,E4 mixer: RegionLink author-Likert weight (citation=Bonetti),3
A3_01740,brain/functions/f4/mechanisms/pmim/__init__.py,269,RegionLink.arg2,0.65,link-weight-posarg2,E,RegionLink weight=0.65 for S1:deviance_state↔A1_HG in PMIM — author-normalized Likert-style edge strength (E4 mixer); literature citation per edge present but no paper publishes per-edge numeric weight (context_brief §7 risk #3),Bonetti,inspection,N/A,Per-edge citation co-located but no per-edge published weight; ENGINEERING-CHOICE per §7 risk #3 + §8 doctrine,HIGH,FALSE,E4 mixer: RegionLink author-Likert weight (citation=Bonetti),3
A3_01741,brain/functions/f4/mechanisms/pmim/__init__.py,281,Citation.arg1,2000,citation-call-posarg1,C,"Citation(year=2000) metadata for koelsch reference in PMIM ModelMetadata — reference-metadata, not empirical parameter",NONE,inspection,N/A,Citation year metadata per §2 Category C STRUCTURAL,HIGH,FALSE,STRUCTURAL: Citation year metadata (author=koelsch),3
